idx;t_us;evt;core;prio;task_id;aux
499;645979;3;0;1;4;0
500;646979;3;0;1;4;0
501;647979;3;0;1;4;0
502;648979;3;0;1;4;0
503;649981;3;0;1;4;0
504;650979;3;0;1;4;0
505;651979;3;0;1;4;0
506;652979;3;0;1;4;0
507;653979;3;0;1;4;0
508;654979;3;0;1;4;0
509;655979;3;0;1;4;0
510;656979;3;0;1;4;0
511;657979;3;0;1;4;0
512;658778;2;0;1;4;0
513;658786;1;0;1;1;0
514;658979;3;0;1;1;0
515;659979;3;0;1;1;0
516;660979;3;0;1;1;0
517;661979;3;0;1;1;0
518;662979;3;0;1;1;0
519;663979;3;0;1;1;0
520;664979;3;0;1;1;0
521;665979;3;0;1;1;0
522;666979;3;0;1;1;0
523;667979;3;0;1;1;0
524;668979;3;0;1;1;0
525;669979;3;0;1;1;0
526;670979;3;0;1;1;0
527;671979;3;0;1;1;0
528;672979;3;0;1;1;0
529;673979;3;0;1;1;0
530;674979;3;0;1;1;0
531;675979;3;0;1;1;0
532;676979;3;0;1;1;0
533;677979;3;0;1;1;0
534;678979;3;0;1;1;0
535;679979;3;0;1;1;0
536;680979;3;0;1;1;0
537;681979;3;0;1;1;0
538;682979;3;0;1;1;0
539;683979;3;0;1;1;0
540;684979;3;0;1;1;0
541;685979;3;0;1;1;0
542;686979;3;0;1;1;0
543;687979;3;0;1;1;0
544;688981;3;0;1;1;0
545;689421;2;0;1;1;0
546;689429;1;0;1;0;0
547;689448;2;0;1;0;0
548;689456;1;0;1;5;0
549;689979;3;0;1;5;0
550;690979;3;0;1;5;0
551;691979;3;0;1;5;0
552;692979;3;0;1;5;0
553;693979;3;0;1;5;0
554;694979;3;0;1;5;0
555;695979;3;0;1;5;0
556;696979;3;0;1;5;0
557;697979;3;0;1;5;0
558;698979;3;0;1;5;0
559;699979;3;0;1;5;0
560;700979;3;0;1;5;0
561;701979;3;0;1;5;0
562;702979;3;0;1;5;0
563;703979;3;0;1;5;0
564;704979;3;0;1;5;0
565;705979;3;0;1;5;0
566;706979;3;0;1;5;0
567;707979;3;0;1;5;0
568;708981;3;0;1;5;0
569;709979;3;0;1;5;0
570;710979;3;0;1;5;0
571;711979;3;0;1;5;0
572;712979;3;0;1;5;0
573;713979;3;0;1;5;0
574;714979;3;0;1;5;0
575;715979;3;0;1;5;0
576;716979;3;0;1;5;0
577;717979;3;0;1;5;0
578;718979;3;0;1;5;0
579;719979;3;0;1;5;0
580;720120;2;0;1;5;0
581;720128;1;0;1;0;0
582;720147;2;0;1;0;0
583;720156;1;0;0;0;0
584;720980;3;0;0;0;0
585;721980;3;0;0;0;0
586;722980;3;0;0;0;0
587;723980;3;0;0;0;0
588;724980;3;0;0;0;0
589;725980;3;0;0;0;0
590;726980;3;0;0;0;0
591;727980;3;0;0;0;0
592;728980;3;0;0;0;0
593;729980;3;0;0;0;0
594;730980;3;0;0;0;0
595;731980;3;0;0;0;0
596;732980;3;0;0;0;0
597;733980;3;0;0;0;0
598;734980;3;0;0;0;0
599;735980;3;0;0;0;0
600;736980;3;0;0;0;0
601;737982;3;0;0;0;0
602;737990;2;0;0;0;0
603;737998;1;0;1;1;0
604;738979;3;0;1;1;0
605;739981;3;0;1;1;0
606;740979;3;0;1;1;0
607;741979;3;0;1;1;0
608;742979;3;0;1;1;0
609;743979;3;0;1;1;0
610;744979;3;0;1;1;0
611;745979;3;0;1;1;0
612;746979;3;0;1;1;0
613;747979;3;0;1;1;0
614;748979;3;0;1;1;0
615;749979;3;0;1;1;0
616;750979;3;0;1;1;0
617;751979;3;0;1;1;0
618;752979;3;0;1;1;0
619;753979;3;0;1;1;0
620;754979;3;0;1;1;0
621;755979;3;0;1;1;0
622;756979;3;0;1;1;0
623;757979;3;0;1;1;0
624;758979;3;0;1;1;0
625;759979;3;0;1;1;0
626;760979;3;0;1;1;0
627;761979;3;0;1;1;0
628;762979;3;0;1;1;0
629;763979;3;0;1;1;0
630;764979;3;0;1;1;0
631;765979;3;0;1;1;0
632;766979;3;0;1;1;0
633;767979;3;0;1;1;0
634;768618;2;0;1;1;0
635;768625;1;0;1;0;0
636;768645;2;0;1;0;0
637;768653;1;0;0;0;0
638;768980;3;0;0;0;0
639;769980;3;0;0;0;0
640;770980;3;0;0;0;0
641;771980;3;0;0;0;0
642;772980;3;0;0;0;0
643;773980;3;0;0;0;0
644;774980;3;0;0;0;0
645;775980;3;0;0;0;0
646;776980;3;0;0;0;0
647;777980;3;0;0;0;0
648;778980;3;0;0;0;0
649;779980;3;0;0;0;0
650;780980;3;0;0;0;0
651;781980;3;0;0;0;0
652;782980;3;0;0;0;0
653;783980;3;0;0;0;0
654;784980;3;0;0;0;0
655;785980;3;0;0;0;0
656;786980;3;0;0;0;0
657;787982;3;0;0;0;0
658;787990;2;0;0;0;0
659;787998;1;0;1;0;0
660;788017;2;0;1;0;0
661;788025;1;0;0;0;0
662;788980;3;0;0;0;0
663;789980;3;0;0;0;0
664;790980;3;0;0;0;0
665;791980;3;0;0;0;0
666;792980;3;0;0;0;0
667;793980;3;0;0;0;0
668;794980;3;0;0;0;0
669;795980;3;0;0;0;0
670;796980;3;0;0;0;0
671;797980;3;0;0;0;0
672;798980;3;0;0;0;0
673;799980;3;0;0;0;0
674;800980;3;0;0;0;0
675;801980;3;0;0;0;0
676;802980;3;0;0;0;0
677;803980;3;0;0;0;0
678;804980;3;0;0;0;0
679;805980;3;0;0;0;0
680;806980;3;0;0;0;0
681;807982;3;0;0;0;0
682;807990;2;0;0;0;0
683;807998;1;0;1;0;0
684;808017;2;0;1;0;0
685;808025;1;0;0;0;0
686;808980;3;0;0;0;0
687;809980;3;0;0;0;0
688;810980;3;0;0;0;0
689;811980;3;0;0;0;0
690;812980;3;0;0;0;0
691;813980;3;0;0;0;0
692;814980;3;0;0;0;0
693;815980;3;0;0;0;0
694;816980;3;0;0;0;0
695;817980;3;0;0;0;0
696;818980;3;0;0;0;0
697;819980;3;0;0;0;0
698;820980;3;0;0;0;0
699;821980;3;0;0;0;0
700;822980;3;0;0;0;0
701;823980;3;0;0;0;0
702;824980;3;0;0;0;0
703;825980;3;0;0;0;0
704;826980;3;0;0;0;0
705;827982;3;0;0;0;0
706;827990;2;0;0;0;0
707;827998;1;0;1;0;0
708;828017;2;0;1;0;0
709;828026;1;0;0;0;0
710;828980;3;0;0;0;0
711;829980;3;0;0;0;0
712;830980;3;0;0;0;0
713;831980;3;0;0;0;0
714;832980;3;0;0;0;0
715;833980;3;0;0;0;0
716;834980;3;0;0;0;0
717;835980;3;0;0;0;0
718;836980;3;0;0;0;0
719;837982;3;0;0;0;0
720;837990;2;0;0;0;0
721;837998;1;0;1;1;0
722;838979;3;0;1;1;0
723;839979;3;0;1;1;0
724;840979;3;0;1;1;0
725;841979;3;0;1;1;0
726;842979;3;0;1;1;0
727;843979;3;0;1;1;0
728;844979;3;0;1;1;0
729;845979;3;0;1;1;0
730;846979;3;0;1;1;0
731;847981;3;0;1;1;0
732;848979;3;0;1;1;0
733;849979;3;0;1;1;0
734;850979;3;0;1;1;0
735;851979;3;0;1;1;0
736;852979;3;0;1;1;0
737;853979;3;0;1;1;0
738;854979;3;0;1;1;0
739;855979;3;0;1;1;0
740;856979;3;0;1;1;0
741;857979;3;0;1;1;0
742;858979;3;0;1;1;0
743;859979;3;0;1;1;0
744;860979;3;0;1;1;0
745;861979;3;0;1;1;0
746;862979;3;0;1;1;0
747;863979;3;0;1;1;0
748;864979;3;0;1;1;0
749;865979;3;0;1;1;0
750;866979;3;0;1;1;0
751;867979;3;0;1;1;0
752;868618;2;0;1;1;0
753;868625;1;0;1;0;0
754;868645;2;0;1;0;0
755;868653;1;0;0;0;0
756;868980;3;0;0;0;0
757;869980;3;0;0;0;0
758;870980;3;0;0;0;0
759;871980;3;0;0;0;0
760;872980;3;0;0;0;0
761;873980;3;0;0;0;0
762;874980;3;0;0;0;0
763;875980;3;0;0;0;0
764;876980;3;0;0;0;0
765;877980;3;0;0;0;0
766;878980;3;0;0;0;0
767;879980;3;0;0;0;0
768;880980;3;0;0;0;0
769;881980;3;0;0;0;0
770;882980;3;0;0;0;0
771;883980;3;0;0;0;0
772;884980;3;0;0;0;0
773;885980;3;0;0;0;0
774;886980;3;0;0;0;0
775;887982;3;0;0;0;0
776;887990;2;0;0;0;0
777;887998;1;0;1;0;0
778;888017;2;0;1;0;0
779;888025;1;0;0;0;0
780;888980;3;0;0;0;0
781;889980;3;0;0;0;0
782;890980;3;0;0;0;0
783;891980;3;0;0;0;0
784;892980;3;0;0;0;0
785;893980;3;0;0;0;0
786;894980;3;0;0;0;0
787;895980;3;0;0;0;0
788;896980;3;0;0;0;0
789;897980;3;0;0;0;0
790;898980;3;0;0;0;0
791;899980;3;0;0;0;0
792;900980;3;0;0;0;0
793;901980;3;0;0;0;0
794;902980;3;0;0;0;0
795;903980;3;0;0;0;0
796;904980;3;0;0;0;0
797;905980;3;0;0;0;0
798;906980;3;0;0;0;0
799;907982;3;0;0;0;0
800;907990;2;0;0;0;0
801;907998;1;0;1;0;0
802;908017;2;0;1;0;0
803;908025;1;0;0;0;0
804;908980;3;0;0;0;0
805;909980;3;0;0;0;0
806;910980;3;0;0;0;0
807;911980;3;0;0;0;0
808;912980;3;0;0;0;0
809;913980;3;0;0;0;0
810;914980;3;0;0;0;0
811;915980;3;0;0;0;0
812;916980;3;0;0;0;0
813;917980;3;0;0;0;0
814;918980;3;0;0;0;0
815;919980;3;0;0;0;0
816;920980;3;0;0;0;0
817;921980;3;0;0;0;0
818;922980;3;0;0;0;0
819;923980;3;0;0;0;0
820;924980;3;0;0;0;0
821;925980;3;0;0;0;0
822;926980;3;0;0;0;0
823;927982;3;0;0;0;0
824;927990;2;0;0;0;0
825;927998;1;0;1;0;0
826;928017;2;0;1;0;0
827;928026;1;0;0;0;0
828;928980;3;0;0;0;0
829;929980;3;0;0;0;0
830;930980;3;0;0;0;0
831;931980;3;0;0;0;0
832;932980;3;0;0;0;0
833;933980;3;0;0;0;0
834;934980;3;0;0;0;0
835;935980;3;0;0;0;0
836;936980;3;0;0;0;0
837;937982;3;0;0;0;0
838;937990;2;0;0;0;0
839;937998;1;0;1;1;0
840;938979;3;0;1;1;0
841;939979;3;0;1;1;0
842;940979;3;0;1;1;0
843;941979;3;0;1;1;0
844;942979;3;0;1;1;0
845;943979;3;0;1;1;0
846;944979;3;0;1;1;0
847;945979;3;0;1;1;0
848;946979;3;0;1;1;0
849;947981;3;0;1;1;0
850;948979;3;0;1;1;0
851;949979;3;0;1;1;0
852;950979;3;0;1;1;0
853;951979;3;0;1;1;0
854;952979;3;0;1;1;0
855;953979;3;0;1;1;0
856;954979;3;0;1;1;0
857;955979;3;0;1;1;0
858;956979;3;0;1;1;0
859;957979;3;0;1;1;0
860;958979;3;0;1;1;0
861;959979;3;0;1;1;0
862;960979;3;0;1;1;0
863;961979;3;0;1;1;0
864;962979;3;0;1;1;0
865;963979;3;0;1;1;0
866;964979;3;0;1;1;0
867;965979;3;0;1;1;0
868;966979;3;0;1;1;0
869;967979;3;0;1;1;0
870;968618;2;0;1;1;0
871;968625;1;0;1;0;0
872;968645;2;0;1;0;0
873;968653;1;0;0;0;0
874;968980;3;0;0;0;0
875;969980;3;0;0;0;0
876;970980;3;0;0;0;0
877;971980;3;0;0;0;0
878;972980;3;0;0;0;0
879;973980;3;0;0;0;0
880;974980;3;0;0;0;0
881;975980;3;0;0;0;0
882;976980;3;0;0;0;0
883;977980;3;0;0;0;0
884;978980;3;0;0;0;0
885;979980;3;0;0;0;0
886;980980;3;0;0;0;0
887;981980;3;0;0;0;0
888;982980;3;0;0;0;0
889;983980;3;0;0;0;0
890;984980;3;0;0;0;0
891;985980;3;0;0;0;0
892;986980;3;0;0;0;0
893;987982;3;0;0;0;0
894;987990;2;0;0;0;0
895;987998;1;0;1;0;0
896;988017;2;0;1;0;0
897;988025;1;0;0;0;0
898;988980;3;0;0;0;0
899;989980;3;0;0;0;0
900;990980;3;0;0;0;0
901;991980;3;0;0;0;0
902;992980;3;0;0;0;0
903;993980;3;0;0;0;0
904;994980;3;0;0;0;0
905;995980;3;0;0;0;0
906;996980;3;0;0;0;0
907;997980;3;0;0;0;0
908;998980;3;0;0;0;0
909;999980;3;0;0;0;0
910;1000980;3;0;0;0;0
911;1001980;3;0;0;0;0
912;1002980;3;0;0;0;0
913;1003980;3;0;0;0;0
914;1004980;3;0;0;0;0
915;1005980;3;0;0;0;0
916;1006980;3;0;0;0;0
917;1007982;3;0;0;0;0
918;1007990;2;0;0;0;0
919;1007998;1;0;1;0;0
920;1008017;2;0;1;0;0
921;1008025;1;0;0;0;0
922;1008980;3;0;0;0;0
923;1009980;3;0;0;0;0
924;1010980;3;0;0;0;0
925;1011980;3;0;0;0;0
926;1012980;3;0;0;0;0
927;1013980;3;0;0;0;0
928;1014980;3;0;0;0;0
