idx;t_us;evt;core;prio;task_id;aux
1108;1032980;3;0;0;0;0
1109;1033980;3;0;0;0;0
1110;1034980;3;0;0;0;0
1111;1035980;3;0;0;0;0
1112;1036980;3;0;0;0;0
1113;1037982;3;0;0;0;0
1114;1037989;2;0;0;0;0
1115;1037998;1;0;1;1;0
1116;1038981;3;0;1;1;0
1117;1039979;3;0;1;1;0
1118;1040979;3;0;1;1;0
1119;1041979;3;0;1;1;0
1120;1042979;3;0;1;1;0
1121;1043979;3;0;1;1;0
1122;1044979;3;0;1;1;0
1123;1045979;3;0;1;1;0
1124;1046979;3;0;1;1;0
1125;1047979;3;0;1;1;0
1126;1048979;3;0;1;1;0
1127;1049979;3;0;1;1;0
1128;1050979;3;0;1;1;0
1129;1051979;3;0;1;1;0
1130;1052979;3;0;1;1;0
1131;1053390;2;0;1;1;0
1132;1053398;1;0;1;0;0
1133;1053417;2;0;1;0;0
1134;1053425;1;0;0;0;0
1135;1053982;3;0;0;0;0
1136;1053989;2;0;0;0;0
1137;1053998;1;0;1;2;0
1138;1054979;3;0;1;2;0
1139;1055979;3;0;1;2;0
1140;1056979;3;0;1;2;0
1141;1057979;3;0;1;2;0
1142;1058979;3;0;1;2;0
1143;1059979;3;0;1;2;0
1144;1060979;3;0;1;2;0
1145;1061979;3;0;1;2;0
1146;1062979;3;0;1;2;0
1147;1063979;3;0;1;2;0
1148;1064979;3;0;1;2;0
1149;1065979;3;0;1;2;0
1150;1066979;3;0;1;2;0
1151;1067979;3;0;1;2;0
1152;1068981;3;0;1;2;0
1153;1069393;2;0;1;2;0
1154;1069401;1;0;1;3;0
1155;1069979;3;0;1;3;0
1156;1070979;3;0;1;3;0
1157;1071979;3;0;1;3;0
1158;1072981;3;0;1;3;0
1159;1073979;3;0;1;3;0
1160;1074979;3;0;1;3;0
1161;1075979;3;0;1;3;0
1162;1076979;3;0;1;3;0
1163;1077979;3;0;1;3;0
1164;1078979;3;0;1;3;0
1165;1079979;3;0;1;3;0
1166;1080979;3;0;1;3;0
1167;1081979;3;0;1;3;0
1168;1082979;3;0;1;3;0
1169;1083979;3;0;1;3;0
1170;1084800;2;0;1;3;0
1171;1084808;1;0;1;0;0
1172;1084827;2;0;1;0;0
1173;1084836;1;0;0;0;0
1174;1084982;3;0;0;0;0
1175;1084989;2;0;0;0;0
1176;1084998;1;0;1;4;0
1177;1085979;3;0;1;4;0
1178;1086979;3;0;1;4;0
1179;1087979;3;0;1;4;0
1180;1088979;3;0;1;4;0
1181;1089979;3;0;1;4;0
1182;1090979;3;0;1;4;0
1183;1091979;3;0;1;4;0
1184;1092979;3;0;1;4;0
1185;1093979;3;0;1;4;0
1186;1094979;3;0;1;4;0
1187;1095979;3;0;1;4;0
1188;1096979;3;0;1;4;0
1189;1097979;3;0;1;4;0
1190;1098981;3;0;1;4;0
1191;1099134;2;0;1;4;0
1192;1099142;1;0;1;5;0
1193;1099979;3;0;1;5;0
1194;1100979;3;0;1;5;0
1195;1101979;3;0;1;5;0
