idx;t_us;evt;core;prio;task_id;aux
229;199010;1;0;1;4;0
230;199995;3;0;1;4;0
231;200003;2;0;1;4;0
232;200010;1;0;1;5;0
233;200995;3;0;1;5;0
234;201003;2;0;1;5;0
235;201011;1;0;1;1;0
236;201995;3;0;1;1;0
237;202002;2;0;1;1;0
238;202009;1;0;1;3;0
239;202995;3;0;1;3;0
240;203002;2;0;1;3;0
241;203010;1;0;1;4;0
242;203995;3;0;1;4;0
243;204003;2;0;1;4;0
244;204010;1;0;1;5;0
245;204995;3;0;1;5;0
246;205003;2;0;1;5;0
247;205011;1;0;1;1;0
248;205995;3;0;1;1;0
249;206002;2;0;1;1;0
250;206009;1;0;1;3;0
251;206995;3;0;1;3;0
252;207002;2;0;1;3;0
253;207010;1;0;1;4;0
254;207995;3;0;1;4;0
255;208003;2;0;1;4;0
256;208010;1;0;1;5;0
257;208995;3;0;1;5;0
258;209003;2;0;1;5;0
259;209011;1;0;1;1;0
260;209995;3;0;1;1;0
261;210002;2;0;1;1;0
262;210009;1;0;1;3;0
263;210995;3;0;1;3;0
264;211002;2;0;1;3;0
265;211010;1;0;1;4;0
266;211995;3;0;1;4;0
267;212003;2;0;1;4;0
268;212010;1;0;1;5;0
269;212995;3;0;1;5;0
270;213003;2;0;1;5;0
271;213011;1;0;1;1;0
272;213997;3;0;1;1;0
273;214004;2;0;1;1;0
274;214011;1;0;1;3;0
275;214995;3;0;1;3;0
276;215002;2;0;1;3;0
277;215010;1;0;1;4;0
278;215995;3;0;1;4;0
279;216003;2;0;1;4;0
280;216010;1;0;1;5;0
281;216995;3;0;1;5;0
282;217003;2;0;1;5;0
283;217011;1;0;1;0;0
284;217030;2;0;1;0;0
285;217038;1;0;1;1;0
286;217995;3;0;1;1;0
287;218002;2;0;1;1;0
288;218009;1;0;1;3;0
289;218995;3;0;1;3;0
290;219002;2;0;1;3;0
291;219010;1;0;1;4;0
292;219995;3;0;1;4;0
293;220003;2;0;1;4;0
294;220010;1;0;1;5;0
295;220995;3;0;1;5;0
296;221003;2;0;1;5;0
297;221011;1;0;1;1;0
298;221995;3;0;1;1;0
299;222002;2;0;1;1;0
300;222009;1;0;1;3;0
301;222995;3;0;1;3;0
302;223002;2;0;1;3;0
303;223010;1;0;1;4;0
304;223995;3;0;1;4;0
305;224003;2;0;1;4;0
306;224010;1;0;1;5;0
307;224995;3;0;1;5;0
308;225003;2;0;1;5;0
309;225011;1;0;1;1;0
310;225995;3;0;1;1;0
311;226002;2;0;1;1;0
312;226009;1;0;1;3;0
313;226995;3;0;1;3;0
314;227002;2;0;1;3;0
315;227010;1;0;1;4;0
316;227995;3;0;1;4;0
317;228003;2;0;1;4;0
318;228010;1;0;1;5;0
319;228995;3;0;1;5;0
320;229003;2;0;1;5;0
321;229011;1;0;1;1;0
322;229995;3;0;1;1;0
323;230002;2;0;1;1;0
324;230009;1;0;1;3;0
325;230995;3;0;1;3;0
326;231002;2;0;1;3;0
327;231010;1;0;1;4;0
328;231529;2;0;1;4;0
329;231537;1;0;1;5;0
330;231995;3;0;1;5;0
331;232003;2;0;1;5;0
332;232011;1;0;1;1;0
333;232995;3;0;1;1;0
334;233002;2;0;1;1;0
335;233009;1;0;1;3;0
336;233997;3;0;1;3;0
337;234005;2;0;1;3;0
338;234012;1;0;1;5;0
339;234995;3;0;1;5;0
340;235003;2;0;1;5;0
341;235011;1;0;1;1;0
342;235120;2;0;1;1;0
343;235127;1;0;1;3;0
344;235207;2;0;1;3;0
345;235214;1;0;1;5;0
346;235995;3;0;1;5;0
347;236003;2;0;1;5;0
348;236011;1;0;1;1;0
349;236086;2;0;1;1;0
350;236094;1;0;1;5;0
351;236997;3;0;1;5;0
352;237005;2;0;1;5;0
353;237013;1;0;1;1;0
354;237995;3;0;1;1;0
355;238002;2;0;1;1;0
356;238009;1;0;1;0;0
357;238028;2;0;1;0;0
358;238037;1;0;1;5;0
359;238987;2;0;1;5;0
360;238995;1;0;1;1;0
361;239010;3;0;1;1;0
362;239995;3;0;1;1;0
363;240995;3;0;1;1;0
364;241995;3;0;1;1;0
365;242995;3;0;1;1;0
366;243995;3;0;1;1;0
367;244995;3;0;1;1;0
368;245995;3;0;1;1;0
369;246995;3;0;1;1;0
370;247995;3;0;1;1;0
371;248995;3;0;1;1;0
372;249995;3;0;1;1;0
373;250995;3;0;1;1;0
374;251995;3;0;1;1;0
375;252995;3;0;1;1;0
376;253995;3;0;1;1;0
377;254995;3;0;1;1;0
378;255995;3;0;1;1;0
379;256995;3;0;1;1;0
380;257997;3;0;1;1;0
381;258004;2;0;1;1;0
382;258011;1;0;1;0;0
383;258031;2;0;1;0;0
384;258039;1;0;1;1;0
385;258995;3;0;1;1;0
386;259995;3;0;1;1;0
387;260995;3;0;1;1;0
388;261995;3;0;1;1;0
389;262995;3;0;1;1;0
390;263995;3;0;1;1;0
391;264995;3;0;1;1;0
392;265995;3;0;1;1;0
393;266995;3;0;1;1;0
394;267995;3;0;1;1;0
395;268690;2;0;1;1;0
396;268697;1;0;1;1;0
397;268995;3;0;1;1;0
398;269995;3;0;1;1;0
399;270995;3;0;1;1;0
400;271995;3;0;1;1;0
401;272995;3;0;1;1;0
402;273995;3;0;1;1;0
403;274995;3;0;1;1;0
404;275995;3;0;1;1;0
405;276995;3;0;1;1;0
406;277997;3;0;1;1;0
407;278004;2;0;1;1;0
408;278011;1;0;1;0;0
409;278031;2;0;1;0;0
410;278039;1;0;1;1;0
411;278995;3;0;1;1;0
412;279995;3;0;1;1;0
413;280995;3;0;1;1;0
414;281995;3;0;1;1;0
415;282995;3;0;1;1;0
416;283995;3;0;1;1;0
417;284995;3;0;1;1;0
418;285995;3;0;1;1;0
419;286995;3;0;1;1;0
420;287995;3;0;1;1;0
421;288995;3;0;1;1;0
422;289995;3;0;1;1;0
423;290995;3;0;1;1;0
424;291995;3;0;1;1;0
425;292995;3;0;1;1;0
426;293995;3;0;1;1;0
427;294995;3;0;1;1;0
428;295995;3;0;1;1;0
429;296995;3;0;1;1;0
430;297997;3;0;1;1;0
431;298004;2;0;1;1;0
432;298012;1;0;1;0;0
433;298031;2;0;1;0;0
434;298039;1;0;1;1;0
435;298995;3;0;1;1;0
436;299421;2;0;1;1;0
437;299428;1;0;0;0;0
438;299996;3;0;0;0;0
439;300996;3;0;0;0;0
440;301996;3;0;0;0;0
441;302996;3;0;0;0;0
442;303996;3;0;0;0;0
443;304996;3;0;0;0;0
444;305996;3;0;0;0;0
445;306996;3;0;0;0;0
446;307996;3;0;0;0;0
447;308996;3;0;0;0;0
448;309996;3;0;0;0;0
449;310996;3;0;0;0;0
450;311996;3;0;0;0;0
451;312996;3;0;0;0;0
452;313996;3;0;0;0;0
453;314996;3;0;0;0;0
454;315996;3;0;0;0;0
455;316996;3;0;0;0;0
456;317998;3;0;0;0;0
457;318005;2;0;0;0;0
458;318014;1;0;1;0;0
459;318033;2;0;1;0;0
460;318041;1;0;0;0;0
461;318996;3;0;0;0;0
462;319996;3;0;0;0;0
463;320996;3;0;0;0;0
464;321996;3;0;0;0;0
465;322996;3;0;0;0;0
466;323996;3;0;0;0;0
467;324996;3;0;0;0;0
468;325996;3;0;0;0;0
469;326996;3;0;0;0;0
470;327996;3;0;0;0;0
471;328996;3;0;0;0;0
472;329996;3;0;0;0;0
473;330996;3;0;0;0;0
474;331996;3;0;0;0;0
475;332996;3;0;0;0;0
476;333996;3;0;0;0;0
477;334996;3;0;0;0;0
478;335996;3;0;0;0;0
479;336996;3;0;0;0;0
480;338000;3;0;0;0;0
481;338007;2;0;0;0;0
482;338015;1;0;1;1;0
483;338995;3;0;1;1;0
484;339002;2;0;1;1;0
485;339009;1;0;1;0;0
486;339028;2;0;1;0;0
487;339037;1;0;1;1;0
488;339995;3;0;1;1;0
489;340995;3;0;1;1;0
490;341995;3;0;1;1;0
491;342995;3;0;1;1;0
492;343995;3;0;1;1;0
493;344995;3;0;1;1;0
494;345995;3;0;1;1;0
495;346995;3;0;1;1;0
496;347995;3;0;1;1;0
497;348995;3;0;1;1;0
498;349995;3;0;1;1;0
499;350995;3;0;1;1;0
500;351995;3;0;1;1;0
501;352995;3;0;1;1;0
502;353995;3;0;1;1;0
503;354995;3;0;1;1;0
504;355995;3;0;1;1;0
505;356995;3;0;1;1;0
506;357995;3;0;1;1;0
507;358997;3;0;1;1;0
508;359004;2;0;1;1;0
509;359012;1;0;1;0;0
510;359031;2;0;1;0;0
511;359039;1;0;1;1;0
512;359995;3;0;1;1;0
513;360995;3;0;1;1;0
514;361995;3;0;1;1;0
515;362995;3;0;1;1;0
516;363995;3;0;1;1;0
517;364995;3;0;1;1;0
518;365995;3;0;1;1;0
519;366995;3;0;1;1;0
520;367995;3;0;1;1;0
521;368724;2;0;1;1;0
522;368732;1;0;0;0;0
523;368996;3;0;0;0;0
524;369996;3;0;0;0;0
525;370996;3;0;0;0;0
526;371996;3;0;0;0;0
527;372996;3;0;0;0;0
528;373996;3;0;0;0;0
529;374996;3;0;0;0;0
530;375996;3;0;0;0;0
531;376996;3;0;0;0;0
532;377996;3;0;0;0;0
533;378998;3;0;0;0;0
534;379005;2;0;0;0;0
535;379014;1;0;1;0;0
536;379033;2;0;1;0;0
537;379041;1;0;0;0;0
538;379996;3;0;0;0;0
539;380996;3;0;0;0;0
540;381996;3;0;0;0;0
541;382996;3;0;0;0;0
542;383996;3;0;0;0;0
543;384996;3;0;0;0;0
544;385996;3;0;0;0;0
545;386996;3;0;0;0;0
546;387996;3;0;0;0;0
547;388996;3;0;0;0;0
548;389996;3;0;0;0;0
549;390996;3;0;0;0;0
550;391996;3;0;0;0;0
551;392996;3;0;0;0;0
552;393996;3;0;0;0;0
553;394996;3;0;0;0;0
554;395996;3;0;0;0;0
555;396996;3;0;0;0;0
556;397996;3;0;0;0;0
557;398998;3;0;0;0;0
558;399005;2;0;0;0;0
559;399014;1;0;1;0;0
560;399033;2;0;1;0;0
561;399041;1;0;0;0;0
562;399996;3;0;0;0;0
563;400996;3;0;0;0;0
564;401996;3;0;0;0;0
565;402996;3;0;0;0;0
566;403996;3;0;0;0;0
567;404996;3;0;0;0;0
568;405996;3;0;0;0;0
569;406996;3;0;0;0;0
570;407996;3;0;0;0;0
571;408996;3;0;0;0;0
572;409996;3;0;0;0;0
573;410996;3;0;0;0;0
574;411996;3;0;0;0;0
575;412996;3;0;0;0;0
576;413996;3;0;0;0;0
577;414996;3;0;0;0;0
578;415996;3;0;0;0;0
579;416996;3;0;0;0;0
580;417996;3;0;0;0;0
581;418998;3;0;0;0;0
582;419005;2;0;0;0;0
583;419014;1;0;1;0;0
584;419033;2;0;1;0;0
585;419041;1;0;0;0;0
586;419996;3;0;0;0;0
587;420996;3;0;0;0;0
588;421996;3;0;0;0;0
589;422996;3;0;0;0;0
590;423996;3;0;0;0;0
591;424996;3;0;0;0;0
592;425996;3;0;0;0;0
593;426996;3;0;0;0;0
594;427996;3;0;0;0;0
595;428996;3;0;0;0;0
596;429996;3;0;0;0;0
597;430996;3;0;0;0;0
598;431996;3;0;0;0;0
599;432996;3;0;0;0;0
600;433996;3;0;0;0;0
601;434996;3;0;0;0;0
602;435996;3;0;0;0;0
603;436996;3;0;0;0;0
604;437998;3;0;0;0;0
605;438005;2;0;0;0;0
606;438014;1;0;1;1;0
607;438997;3;0;1;1;0
608;439004;2;0;1;1;0
609;439012;1;0;1;0;0
610;439031;2;0;1;0;0
611;439039;1;0;1;1;0
612;439995;3;0;1;1;0
613;440995;3;0;1;1;0
614;441995;3;0;1;1;0
615;442995;3;0;1;1;0
616;443995;3;0;1;1;0
617;444995;3;0;1;1;0
618;445995;3;0;1;1;0
619;446995;3;0;1;1;0
620;447995;3;0;1;1;0
621;448995;3;0;1;1;0
622;449995;3;0;1;1;0
623;450995;3;0;1;1;0
624;451995;3;0;1;1;0
625;452995;3;0;1;1;0
626;453995;3;0;1;1;0
627;454995;3;0;1;1;0
628;455995;3;0;1;1;0
629;456995;3;0;1;1;0
630;457995;3;0;1;1;0
631;458997;3;0;1;1;0
632;459004;2;0;1;1;0
633;459012;1;0;1;0;0
634;459031;2;0;1;0;0
635;459039;1;0;1;1;0
636;459995;3;0;1;1;0
637;460995;3;0;1;1;0
638;461995;3;0;1;1;0
639;462995;3;0;1;1;0
640;463995;3;0;1;1;0
641;464995;3;0;1;1;0
642;465995;3;0;1;1;0
643;466995;3;0;1;1;0
644;467995;3;0;1;1;0
645;468723;2;0;1;1;0
646;468730;1;0;0;0;0
647;468996;3;0;0;0;0
648;469996;3;0;0;0;0
649;470996;3;0;0;0;0
650;471996;3;0;0;0;0
651;472996;3;0;0;0;0
652;473996;3;0;0;0;0
653;474996;3;0;0;0;0
654;475996;3;0;0;0;0
655;476996;3;0;0;0;0
656;477996;3;0;0;0;0
657;478998;3;0;0;0;0
658;479005;2;0;0;0;0
659;479014;1;0;1;0;0
660;479033;2;0;1;0;0
661;479041;1;0;0;0;0
662;479996;3;0;0;0;0
663;480996;3;0;0;0;0
664;481996;3;0;0;0;0
665;482996;3;0;0;0;0
666;483996;3;0;0;0;0
667;484996;3;0;0;0;0
668;485996;3;0;0;0;0
669;486996;3;0;0;0;0
670;487996;3;0;0;0;0
671;488996;3;0;0;0;0
672;489996;3;0;0;0;0
673;490996;3;0;0;0;0
674;491996;3;0;0;0;0
675;492996;3;0;0;0;0
676;493996;3;0;0;0;0
677;494996;3;0;0;0;0
678;495996;3;0;0;0;0
679;496996;3;0;0;0;0
680;497996;3;0;0;0;0
681;498998;3;0;0;0;0
682;499005;2;0;0;0;0
683;499014;1;0;1;0;0
684;499033;2;0;1;0;0
685;499041;1;0;0;0;0
686;499996;3;0;0;0;0
687;500996;3;0;0;0;0
688;501996;3;0;0;0;0
689;502996;3;0;0;0;0
690;503996;3;0;0;0;0
691;504996;3;0;0;0;0
692;505996;3;0;0;0;0
693;506996;3;0;0;0;0
694;507996;3;0;0;0;0
695;508996;3;0;0;0;0
696;509996;3;0;0;0;0
697;510996;3;0;0;0;0
698;511996;3;0;0;0;0
699;512996;3;0;0;0;0
700;513996;3;0;0;0;0
701;514996;3;0;0;0;0
702;515996;3;0;0;0;0
703;516996;3;0;0;0;0
704;517996;3;0;0;0;0
705;518998;3;0;0;0;0
706;519005;2;0;0;0;0
707;519014;1;0;1;0;0
708;519033;2;0;1;0;0
709;519042;1;0;0;0;0
710;519996;3;0;0;0;0
711;520996;3;0;0;0;0
712;521996;3;0;0;0;0
713;522996;3;0;0;0;0
714;523996;3;0;0;0;0
715;524996;3;0;0;0;0
716;525996;3;0;0;0;0
717;526996;3;0;0;0;0
718;527996;3;0;0;0;0
719;528996;3;0;0;0;0
720;529996;3;0;0;0;0
721;530996;3;0;0;0;0
722;531996;3;0;0;0;0
723;532996;3;0;0;0;0
724;533996;3;0;0;0;0
725;534996;3;0;0;0;0
726;535996;3;0;0;0;0
727;536996;3;0;0;0;0
728;537998;3;0;0;0;0
729;538005;2;0;0;0;0
730;538014;1;0;1;1;0
731;538999;3;0;1;1;0
732;539006;2;0;1;1;0
733;539013;1;0;2;2;0
734;539995;3;0;2;2;0
735;540995;3;0;2;2;0
736;541995;3;0;2;2;0
737;542995;3;0;2;2;0
738;543995;3;0;2;2;0
739;544995;3;0;2;2;0
740;545995;3;0;2;2;0
741;546995;3;0;2;2;0
742;547995;3;0;2;2;0
743;548995;3;0;2;2;0
744;549995;3;0;2;2;0
745;550995;3;0;2;2;0
746;551995;3;0;2;2;0
747;552995;3;0;2;2;0
748;553995;3;0;2;2;0
749;554995;3;0;2;2;0
750;555995;3;0;2;2;0
751;556995;3;0;2;2;0
752;557995;3;0;2;2;0
753;558995;3;0;2;2;0
754;559995;3;0;2;2;0
755;560995;3;0;2;2;0
756;561995;3;0;2;2;0
757;562995;3;0;2;2;0
758;563995;3;0;2;2;0
759;564995;3;0;2;2;0
760;565995;3;0;2;2;0
761;566995;3;0;2;2;0
762;567995;3;0;2;2;0
763;568995;3;0;2;2;0
764;569995;3;0;2;2;0
765;570995;3;0;2;2;0
766;571995;3;0;2;2;0
767;572995;3;0;2;2;0
768;573995;3;0;2;2;0
769;574995;3;0;2;2;0
770;575995;3;0;2;2;0
771;576995;3;0;2;2;0
772;577995;3;0;2;2;0
773;578995;3;0;2;2;0
774;579995;3;0;2;2;0
775;580995;3;0;2;2;0
776;581995;3;0;2;2;0
777;582995;3;0;2;2;0
778;583995;3;0;2;2;0
779;584995;3;0;2;2;0
780;585995;3;0;2;2;0
781;586995;3;0;2;2;0
782;587995;3;0;2;2;0
783;588995;3;0;2;2;0
784;589995;3;0;2;2;0
785;590995;3;0;2;2;0
786;591995;3;0;2;2;0
787;592995;3;0;2;2;0
788;593995;3;0;2;2;0
789;594995;3;0;2;2;0
790;595995;3;0;2;2;0
791;596995;3;0;2;2;0
792;597995;3;0;2;2;0
793;598995;3;0;2;2;0
794;599995;3;0;2;2;0
795;600995;3;0;2;2;0
796;601995;3;0;2;2;0
797;602995;3;0;2;2;0
798;603995;3;0;2;2;0
799;604995;3;0;2;2;0
800;605995;3;0;2;2;0
801;606995;3;0;2;2;0
802;607995;3;0;2;2;0
803;608995;3;0;2;2;0
804;609995;3;0;2;2;0
805;610995;3;0;2;2;0
806;611995;3;0;2;2;0
807;612995;3;0;2;2;0
808;613995;3;0;2;2;0
809;614995;3;0;2;2;0
810;615391;2;0;2;2;0
811;615398;1;0;1;0;0
812;615418;2;0;1;0;0
813;615426;1;0;1;1;0
814;615995;3;0;1;1;0
815;616997;3;0;1;1;0
816;617004;2;0;1;1;0
817;617012;1;0;1;3;0
818;617995;3;0;1;3;0
819;618002;2;0;1;3;0
820;618010;1;0;1;1;0
821;618995;3;0;1;1;0
822;619002;2;0;1;1;0
823;619009;1;0;1;3;0
824;619997;3;0;1;3;0
825;620005;2;0;1;3;0
826;620012;1;0;1;1;0
827;620995;3;0;1;1;0
828;621002;2;0;1;1;0
829;621009;1;0;1;4;0
830;621995;3;0;1;4;0
831;622003;2;0;1;4;0
832;622011;1;0;1;3;0
833;622995;3;0;1;3;0
834;623002;2;0;1;3;0
835;623010;1;0;1;1;0
836;623997;3;0;1;1;0
837;624004;2;0;1;1;0
838;624012;1;0;1;4;0
839;624995;3;0;1;4;0
840;625003;2;0;1;4;0
841;625011;1;0;1;3;0
842;625995;3;0;1;3;0
843;626002;2;0;1;3;0
844;626010;1;0;1;5;0
845;626995;3;0;1;5;0
846;627003;2;0;1;5;0
847;627011;1;0;1;1;0
848;627995;3;0;1;1;0
849;628002;2;0;1;1;0
850;628009;1;0;1;4;0
851;628995;3;0;1;4;0
852;629003;2;0;1;4;0
853;629011;1;0;1;3;0
854;629995;3;0;1;3;0
855;630002;2;0;1;3;0
856;630010;1;0;1;5;0
857;630995;3;0;1;5;0
858;631003;2;0;1;5;0
859;631011;1;0;1;1;0
860;631995;3;0;1;1;0
861;632002;2;0;1;1;0
862;632009;1;0;1;4;0
863;632995;3;0;1;4;0
864;633003;2;0;1;4;0
865;633011;1;0;1;3;0
866;633995;3;0;1;3;0
867;634002;2;0;1;3;0
868;634010;1;0;1;5;0
869;634997;3;0;1;5;0
870;635005;2;0;1;5;0
871;635013;1;0;1;1;0
872;635995;3;0;1;1;0
873;636002;2;0;1;1;0
874;636009;1;0;1;4;0
875;636995;3;0;1;4;0
876;637003;2;0;1;4;0
877;637011;1;0;1;3;0
878;637995;3;0;1;3;0
879;638002;2;0;1;3;0
880;638010;1;0;1;0;0
881;638029;2;0;1;0;0
882;638037;1;0;1;5;0
883;638995;3;0;1;5;0
884;639003;2;0;1;5;0
885;639011;1;0;1;1;0
886;639995;3;0;1;1;0
887;640002;2;0;1;1;0
888;640009;1;0;1;4;0
889;640995;3;0;1;4;0
890;641003;2;0;1;4;0
891;641011;1;0;1;3;0
892;641995;3;0;1;3;0
893;642002;2;0;1;3;0
894;642010;1;0;1;5;0
895;642995;3;0;1;5;0
896;643003;2;0;1;5;0
897;643011;1;0;1;1;0
898;643995;3;0;1;1;0
899;644002;2;0;1;1;0
900;644009;1;0;1;4;0
901;644995;3;0;1;4;0
902;645003;2;0;1;4;0
903;645011;1;0;1;3;0
904;645995;3;0;1;3;0
905;646002;2;0;1;3;0
906;646010;1;0;1;5;0
907;646995;3;0;1;5;0
908;647003;2;0;1;5;0
909;647011;1;0;1;1;0
910;647995;3;0;1;1;0
911;648002;2;0;1;1;0
912;648009;1;0;1;4;0
913;648995;3;0;1;4;0
914;649003;2;0;1;4;0
915;649011;1;0;1;3;0
916;649995;3;0;1;3;0
917;650002;2;0;1;3;0
918;650010;1;0;1;5;0
919;650995;3;0;1;5;0
920;651003;2;0;1;5;0
921;651011;1;0;1;1;0
922;651995;3;0;1;1;0
923;652002;2;0;1;1;0
924;652009;1;0;1;4;0
925;652995;3;0;1;4;0
926;653003;2;0;1;4;0
927;653011;1;0;1;3;0
928;653995;3;0;1;3;0
929;654002;2;0;1;3;0
